c,AUC score for  eco-florida.edges ,standard deviation
0.1 0.78865 0.0087603633210753
0.2 0.803 0.010502052344578931
0.30000000000000004 0.8197500000000002 0.01188867180308125
0.4 0.8317500000000001 0.010396244348404096
0.5 0.8435833333333334 0.010217533386573658
0.6 0.85325 0.009629113541038297
0.7 0.8648666666666666 0.010218250519446116
0.7999999999999999 0.8713333333333335 0.010419091671751788
0.8999999999999999 0.87285 0.010162600468180474
0.9999999999999999 0.8657333333333334 0.010642897367156
