c,AUC score for  inf-USAir97.txt ,standard deviation
0.1 0.9669333333333334 0.00798245201863971
0.2 0.9692333333333333 0.008360140789663094
0.30000000000000004 0.9702166666666667 0.006456329870932778
0.4 0.9699333333333332 0.007730072637983804
0.5 0.9720833333333333 0.006508725355023554
0.6 0.9716499999999998 0.007400081546614997
0.7 0.972466666666667 0.006673330003329181
0.7999999999999999 0.9729500000000001 0.0060377404999575526
0.8999999999999999 0.9669333333333335 0.008044845569051351
0.9999999999999999 0.9349833333333334 0.008417431967027713
