c,AUC score for  lotredges.txt ,standard deviation
0.1 0.9831000000000001 0.0030608765929454602
0.2 0.9830333333333335 0.0035182610647222137
0.30000000000000004 0.9834166666666667 0.0033811937632096554
0.4 0.9850499999999998 0.0031903680470851768
0.5 0.9846333333333332 0.0034011492310620593
0.6 0.9829333333333334 0.003117617717085451
0.7 0.9832166666666668 0.0032923195191372264
0.7999999999999999 0.9847666666666668 0.00323433448181074
0.8999999999999999 0.9818666666666666 0.0033423441426364323
0.9999999999999999 0.9093999999999999 0.008697403496803348
