c,AUC score for  road-chesapeake.txt ,standard deviation
0.1 0.8579166666666667 0.023873980690764345
0.2 0.8701333333333332 0.024847789512915646
0.30000000000000004 0.87365 0.02627151007040346
0.4 0.8827833333333331 0.03005417044138035
0.5 0.8997499999999999 0.0213249691757064
0.6 0.9123000000000001 0.02122116705166054
0.7 0.909883333333333 0.027592378799518036
0.7999999999999999 0.9177833333333335 0.024509914719154566
0.8999999999999999 0.9143666666666667 0.023856949155089083
0.9999999999999999 0.8973666666666668 0.03356438314779454
